device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,avg_power_w,energy_mj,ms_event,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size,runs,warmup
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,48,1.000000,144,145,69.047000,119.285156,1.727594,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,48,1.000000,144,145,72.234500,348.471478,4.824170,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,48,1.000000,144,145,72.977000,371.977659,5.097190,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,192,64,1.000000,144,145,68.808000,153.992743,2.238006,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,192,64,1.000000,144,145,73.079000,456.433195,6.245750,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,192,64,1.000000,144,145,75.047500,464.464292,6.188938,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,1,1.000000,169,170,65.434500,40.437892,0.617990,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,1,1.000000,169,170,65.593000,94.655632,1.443075,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,1,1.000000,169,170,65.543000,42.628328,0.650387,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,8,1.000000,169,170,65.829500,51.083271,0.775994,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,8,1.000000,169,170,66.337000,110.301555,1.662746,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,8,1.000000,169,170,66.961000,89.217765,1.332384,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,16,1.000000,169,170,66.249500,69.939545,1.055699,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,16,1.000000,169,170,67.942000,148.292275,2.182630,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,16,1.000000,169,170,67.727500,149.689263,2.210170,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,24,1.000000,169,170,67.688000,83.248877,1.229891,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,24,1.000000,169,170,69.515500,196.504858,2.826778,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,24,1.000000,169,170,69.209500,218.882298,3.162605,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,32,1.000000,169,170,67.722500,107.893537,1.593171,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,32,1.000000,169,170,71.075000,251.616190,3.540150,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,32,1.000000,169,170,70.215000,273.517647,3.895430,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,48,1.000000,169,170,68.403000,145.421494,2.125952,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,48,1.000000,169,170,73.825500,384.287353,5.205347,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,48,1.000000,169,170,71.557500,399.602498,5.584355,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,208,64,1.000000,169,170,70.146500,184.346796,2.628026,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,208,64,1.000000,169,170,73.386500,492.992652,6.717757,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,208,64,1.000000,169,170,75.502000,541.315515,7.169552,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,patch_embed,fp16,224,1,1.000000,196,197,66.156500,33.530655,0.506838,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,attn,fp16,224,1,1.000000,196,197,65.540500,91.075289,1.389603,ok,32,1280,16,4.000000,1.000000,80,4,10,5
RTX2080Ti,vith_gridH_d32_e1280_h16_r4_0,mlp,fp16,224,1,1.000000,196,197,65.526000,39.140724,0.597331,ok,32,1280,16,4.000000,1.000000,80,4,10,5
